year,lat,lon,ID,dates,surf_temp,bot_temp,surf_salinity,bot_salinity,avg_depth,region
2024,41.688597,-66.11093,202402011600050563,2024-04-27,6.56,5.7,31.895,32.427,98.0,northeast
2024,41.598958,-66.36148,202402011600030565,2024-04-28,5.39,5.55,31.34,32.228,88.0,northeast
2024,41.586842,-66.523668,202402011600060567,2024-04-28,5.73,5.75,31.69,31.977,81.0,northeast
2024,41.716778,-66.606845,202402011600070569,2024-04-28,6.12,6.12,32.032,32.033,69.0,northeast
2024,41.852905,-66.721597,202402011600010571,2024-04-28,6.19,6.16,31.971,31.983,69.0,northeast
2024,41.951747,-66.676285,202402011600020573,2024-04-28,6.24,6.07,31.974,31.958,71.0,northeast
2024,42.161565,-66.363537,202402012200030575,2024-04-28,7.89,7.87,31.875,34.484,189.0,northeast
2024,42.156713,-66.309137,202402012200020577,2024-04-28,6.43,7.84,31.89,34.506,186.0,northeast
2024,42.248567,-66.29348,202402012900090578,2024-04-28,7.26,8.29,31.947,34.779,222.0,northeast
2024,42.112202,-66.162642,202402012100020580,2024-04-28,7.34,6.1,31.889,32.916,98.0,northeast
2024,41.991473,-66.179788,202402011600040582,2024-04-28,6.94,5.9,31.767,32.405,90.0,northeast
2024,41.856982,-65.859652,202402011700020584,2024-04-29,9.18,9.78,33.569,34.596,130.0,northeast
2024,42.239007,-65.806838,202402012900060586,2024-04-29,5.18,8.93,31.271,34.866,223.0,northeast
2024,42.422422,-66.151957,202402012900070588,2024-04-29,5.46,8.51,31.374,34.843,247.0,northeast
2024,42.33444,-66.575545,202402013000030592,2024-04-29,6.62,7.9,31.924,34.811,296.0,northeast
2024,42.570125,-66.725075,202402012900050594,2024-04-29,6.96,8.29,31.863,34.805,228.0,northeast
2024,42.592163,-66.900552,202402012900020599,2024-04-29,6.94,8.01,32.135,34.778,266.0,northeast
2024,42.82033,-67.296497,202402013600060602,2024-04-30,6.61,8.11,31.867,34.637,222.0,northeast
2024,42.681832,-67.284755,202402012900030604,2024-04-30,6.63,8.11,32.11,34.725,216.0,northeast
2024,42.486035,-67.107148,202402013000010606,2024-04-30,5.86,7.62,31.606,34.857,338.0,northeast
2024,42.44305,-67.073705,202402013000020608,2024-04-30,6.66,7.63,31.83,34.856,361.0,northeast
2024,42.148702,-67.353775,202402012100040610,2024-04-30,7.59,6.63,31.733,33.023,158.0,northeast
2024,42.082762,-67.232355,202402012000050612,2024-04-30,6.99,5.99,31.786,31.925,51.0,northeast
2024,42.099832,-66.992225,202402012100030614,2024-04-30,6.44,5.82,31.833,32.018,63.0,northeast
2024,41.930832,-66.967485,202402011600140616,2024-05-01,6.51,6.51,31.952,31.953,65.0,northeast
2024,41.758313,-67.085095,202402011900090618,2024-05-01,6.58,6.59,31.981,31.982,61.0,northeast
2024,41.725662,-67.345518,202402011900060620,2024-05-01,,,,,30.0,northeast
2024,41.530818,-67.097965,202402011600090622,2024-05-01,6.68,6.67,31.984,32.003,57.0,northeast
2024,41.307085,-68.093702,202402011900100624,2024-05-01,7.55,7.55,31.887,31.89,42.0,northeast
2024,41.44917,-67.871758,202402011900040626,2024-05-01,7.49,7.49,31.925,31.936,41.0,northeast
2024,41.537087,-68.027687,202402012000040628,2024-05-01,7.73,7.74,31.985,31.985,33.0,northeast
2024,41.655858,-67.801853,202402012000020630,2024-05-02,7.55,7.56,31.978,31.978,36.0,northeast
2024,41.938852,-67.846918,202402012100010632,2024-05-02,6.72,6.4,31.963,31.997,76.0,northeast
2024,41.96371,-67.599388,202402012000060634,2024-05-02,6.91,6.88,31.939,31.939,46.0,northeast
2024,42.087122,-67.608468,202402012200040636,2024-05-02,,,,,170.0,northeast
2024,42.022708,-67.937833,202402012200010638,2024-05-02,8.01,7.6,31.714,34.199,190.0,northeast
2024,42.16195,-68.576283,202402012400020639,2024-05-02,7.85,7.81,31.696,33.511,186.0,northeast
2024,42.127337,-68.804145,202402012400040641,2024-05-02,7.54,7.44,31.716,33.188,168.0,northeast
2024,42.1823,-68.732482,202402012400060643,2024-05-02,7.64,7.91,31.538,33.913,204.0,northeast
2024,42.270563,-68.619022,202402012400050645,2024-05-03,7.62,7.82,31.492,33.631,189.0,northeast
2024,42.43868,-68.576478,202402012400030647,2024-05-03,7.82,7.73,31.702,34.415,192.0,northeast
2024,42.324157,-68.176533,202402012900080649,2024-05-03,7.21,7.65,31.664,34.147,193.0,northeast
2024,42.480017,-68.081778,202402012900100651,2024-05-03,7.54,7.61,31.627,33.788,178.0,northeast
2024,42.576302,-67.862328,202402012900010653,2024-05-03,6.95,7.74,31.695,34.691,228.0,northeast
2024,42.620675,-67.972447,202402012900040655,2024-05-03,7.27,7.75,31.709,34.378,191.0,northeast
2024,42.781417,-68.187323,202402013600110657,2024-05-03,7.58,7.58,31.707,34.063,184.0,northeast
2024,42.762415,-68.40059,202402013600020659,2024-05-03,7.7,7.68,31.712,34.167,199.0,northeast
2024,42.803558,-68.62912,202402013700050661,2024-05-04,7.98,7.78,31.441,34.092,193.0,northeast
2024,42.987187,-68.578513,202402013700040663,2024-05-04,7.69,7.86,31.593,33.961,185.0,northeast
2024,43.021968,-68.420743,202402013600090665,2024-05-04,7.04,7.65,31.719,33.928,208.0,northeast
2024,43.088472,-67.889857,202402013600030667,2024-05-04,7.37,7.55,31.745,33.945,191.0,northeast
2024,43.409775,-67.730367,202402013600100670,2024-05-04,7.46,8.14,31.611,34.121,258.0,northeast
2024,43.624907,-67.804525,202402013600040672,2024-05-04,7.36,8.11,31.667,34.1,245.0,northeast
2024,43.666245,-67.606248,202402013600080674,2024-05-04,7.04,8.06,31.856,34.059,236.0,northeast
2024,43.590852,-67.431118,202402013600120676,2024-05-05,6.72,7.54,31.992,33.971,219.0,northeast
2024,43.360595,-67.281212,202402013600010678,2024-05-05,6.74,7.13,31.862,33.719,210.0,northeast
2024,43.43502,-67.145443,202402013600050680,2024-05-05,,,,,226.0,northeast
2024,43.45765,-66.966837,202402013600070682,2024-05-05,5.84,7.57,31.216,34.013,210.0,northeast
2024,43.441795,-66.571828,202402013400070684,2024-05-05,5.35,5.04,31.694,32.166,105.0,northeast
2024,43.57248,-66.888528,202402013400080686,2024-05-05,5.85,6.14,31.649,33.126,165.0,northeast
2024,43.567918,-66.92919,202402013400010687,2024-05-05,,,,,175.0,northeast
2024,43.692947,-66.888382,202402013400060689,2024-05-05,5.89,5.84,31.698,32.926,152.0,northeast
2024,43.611982,-67.155992,202402013400040691,2024-05-05,6.07,7.27,31.701,33.799,199.0,northeast
2024,43.763212,-67.147527,202402013400050693,2024-05-06,6.78,6.98,31.982,33.611,182.0,northeast
2024,43.997783,-66.964287,202402013400020694,2024-05-06,6.33,6.86,31.96,33.448,167.0,northeast
2024,44.105805,-66.993672,202402013400030696,2024-05-06,6.38,7.09,31.986,33.553,161.0,northeast
2024,44.080725,-66.730283,202402013510020698,2024-05-06,5.61,5.19,31.902,32.25,116.0,northeast
2024,44.288502,-66.749552,202402013510030700,2024-05-06,5.61,6.28,31.701,33.109,183.0,northeast
2024,44.23976,-66.921158,202402013510010702,2024-05-06,6.4,6.87,31.932,33.441,174.0,northeast
2024,44.251932,-67.191953,202402013510040704,2024-05-06,6.28,7.29,31.754,33.585,185.0,northeast
2024,44.422928,-67.4666,202402013900040706,2024-05-06,5.98,5.65,31.561,31.675,80.0,northeast
2024,44.321152,-67.511775,202402013900010708,2024-05-07,5.84,5.55,31.637,32.12,97.0,northeast
2024,44.244883,-67.732273,202402013900050710,2024-05-07,5.93,5.55,31.613,31.994,99.0,northeast
2024,44.088238,-67.78425,202402013800030712,2024-05-07,6.61,5.86,31.888,32.694,135.0,northeast
2024,44.084692,-68.099673,202402013900020714,2024-05-07,6.5,5.42,31.586,31.995,103.0,northeast
2024,,,202402013800060716,,,,,,,northeast
2024,43.796397,-68.13023,202402013800110717,2024-05-07,7.27,7.41,31.806,33.622,173.0,northeast
2024,,,202402013900060719,,,,,,,northeast
2024,43.94834,-68.356717,202402013900030720,2024-05-07,8.42,5.34,31.595,31.895,108.0,northeast
2024,43.673078,-68.564903,202402013800120722,2024-05-08,7.1,6.31,31.593,32.994,165.0,northeast
2024,43.666152,-68.57738,202402013800100723,2024-05-08,7.1,6.31,31.593,32.994,164.0,northeast
2024,43.519442,-68.711932,202402013800050725,2024-05-08,7.99,6.03,31.733,32.839,143.0,northeast
2024,43.286518,-69.005243,202402013700070727,2024-05-08,8.91,6.75,31.034,33.211,160.0,northeast
2024,42.940832,-69.065422,202402013700010729,2024-05-08,9.12,7.33,30.811,33.342,200.0,northeast
2024,42.913085,-69.286522,202402013700020731,2024-05-08,8.95,7.26,30.905,33.316,156.0,northeast
2024,42.793298,-69.279605,202402013700080733,2024-05-08,8.8,5.81,30.801,32.584,73.0,northeast
2024,42.842078,-69.247625,202402013700060734,2024-05-08,,,,,141.0,northeast
2024,42.876485,-69.73438,202402012800070736,2024-05-08,9.9,8.11,30.245,34.062,203.0,northeast
2024,43.157803,-69.761558,202402013700030738,2024-05-09,9.45,7.85,30.966,33.551,158.0,northeast
2024,43.310797,-69.825163,202402013800080740,2024-05-09,9.26,7.77,30.317,33.54,172.0,northeast
2024,43.40992,-69.86826,202402013800020742,2024-05-09,9.47,7.22,29.804,33.158,154.0,northeast
2024,43.598805,-69.774308,202402014000030744,2024-05-09,9.88,5.38,29.737,32.133,93.0,northeast
2024,43.601072,-69.718798,202402014000010746,2024-05-09,9.79,5.21,29.911,32.079,101.0,northeast
2024,43.28105,-69.512462,202402013800090748,2024-05-10,8.96,6.98,30.41,33.167,165.0,northeast
2024,43.471755,-69.640502,202402013800010750,2024-05-10,,,,,132.0,northeast
2024,43.383668,-70.04991,202402012700010752,2024-05-10,,,,,138.0,northeast
2024,43.298958,-70.174002,202402014000020755,2024-05-10,,,,,117.0,northeast
2024,43.162748,-70.107405,202402012700050757,2024-05-10,10.11,7.13,30.102,33.041,148.0,northeast
2024,43.010977,-70.262253,202402012700030759,2024-05-10,9.85,6.94,29.992,32.798,164.0,northeast
2024,42.93323,-70.011317,202402012700040761,2024-05-10,9.38,7.14,30.11,32.962,125.0,northeast
2024,42.697203,-69.973378,202402012700020763,2024-05-11,9.74,8.04,30.001,33.945,185.0,northeast
2024,42.546388,-69.839532,202402012800060765,2024-05-11,9.35,8.0,30.78,33.983,224.0,northeast
2024,42.615235,-69.732175,202402012800050768,2024-05-11,,,,,243.0,northeast
2024,42.419633,-69.326835,202402012800010771,2024-05-11,8.57,7.87,31.363,34.271,261.0,northeast
2024,41.722993,-69.87586,202402035600050773,2024-05-11,8.5,8.44,31.032,31.03,24.0,northeast
2024,41.045563,-69.249205,202402012500020775,2024-05-12,6.86,6.85,32.009,32.03,59.0,northeast
2024,41.3026,-70.62699,202402034600040777,2024-05-12,10.87,10.34,31.0,31.021,23.0,northeast
2024,40.46134,-71.388488,202402010600030779,2024-05-12,9.96,6.31,32.046,32.124,73.0,northeast
2024,39.611168,-72.033138,202402010400040781,2024-05-13,7.47,10.19,32.216,35.194,219.0,northeast
2024,39.757333,-72.221908,202402010200040783,2024-05-13,11.51,10.09,33.101,33.931,98.0,northeast
2024,40.183833,-71.934347,202402010600020785,2024-05-13,9.06,6.17,32.064,32.161,76.0,northeast
