year,lat,lon,ID,dates,surf_temp,bot_temp,surf_salinity,bot_salinity,avg_depth,region
2023,36.226833,-74.926667,202304016100040070,2023-09-18,23.96,17.97,32.024,33.509,51.0,northeast
2023,36.105833,-74.798167,202304016300010071,2023-09-18,,,,,153.0,northeast
2023,36.0825,-74.779833,202304016400030072,2023-09-18,24.54,10.49,32.83,35.369,282.0,northeast
2023,36.022333,-74.802333,202304016300020073,2023-09-18,24.61,14.03,32.797,35.833,165.0,northeast
2023,35.860833,-74.912667,202304016200030074,2023-09-18,24.78,14.81,32.913,33.686,82.0,northeast
2023,35.805,-74.870833,202304016300030075,2023-09-18,,,,,158.0,northeast
2023,35.693,-75.304833,202304034400040076,2023-09-18,25.01,25.9,31.589,33.581,23.0,northeast
2023,35.663167,-75.362833,202304034400020077,2023-09-18,25.07,25.56,31.659,33.088,25.0,northeast
2023,35.6285,-75.2895,202304034400030078,2023-09-18,24.9,27.17,31.995,34.95,24.0,northeast
2023,35.3205,-75.3425,202304034400050079,2023-09-19,25.84,27.24,32.975,34.912,23.0,northeast
2023,35.284333,-75.323333,202304034400010080,2023-09-19,,,,,23.0,northeast
2023,35.107167,-75.310167,202304085000020081,2023-09-19,28.14,23.48,35.868,36.381,45.0,northeast
2023,34.957,-75.818167,202304075200020082,2023-09-19,26.59,26.6,35.81,35.812,24.0,northeast
2023,34.943833,-75.78,202304075200030083,2023-09-19,26.6,26.6,35.805,35.805,26.0,northeast
2023,34.805167,-75.808167,202304085000010084,2023-09-19,27.15,27.12,35.959,35.956,33.0,northeast
2023,34.707667,-75.740167,202304085000030085,2023-09-19,28.08,27.31,35.964,36.072,46.0,northeast
2023,34.5785,-75.792667,202304085100020086,2023-09-19,29.11,26.02,35.707,36.244,63.0,northeast
2023,34.4245,-75.774167,202304085300040087,2023-09-19,28.64,12.02,35.638,35.534,287.0,northeast
2023,34.420333,-75.777167,202304085300030088,2023-09-19,28.64,12.02,35.638,35.534,287.0,northeast
2023,34.540333,-75.6855,202304085300010089,2023-09-19,28.7,12.18,35.728,35.574,271.0,northeast
2023,34.6445,-75.637167,202304085200010090,2023-09-19,28.52,17.23,35.672,36.24,171.0,northeast
2023,34.886833,-75.331833,202304085300020091,2023-09-20,28.96,7.96,35.886,35.144,371.0,northeast
2023,34.8965,-75.452167,202304085100030092,2023-09-20,28.65,20.9,35.724,36.42,97.0,northeast
2023,34.944167,-75.350167,202304085200020093,2023-09-20,28.38,18.78,35.659,36.427,145.0,northeast
2023,35.238,-75.084167,202304085100010094,2023-09-20,28.0,22.19,35.964,36.4,86.0,northeast
2023,35.338833,-74.951833,202304085200030095,2023-09-20,28.47,19.6,35.959,36.387,115.0,northeast
2023,35.655167,-74.8,202304016400020096,2023-09-20,,,,,191.0,northeast
2023,35.907167,-75.339333,202304034100030097,2023-09-20,24.57,24.42,31.654,32.29,26.0,northeast
2023,35.879167,-75.4275,202304034100010098,2023-09-20,24.53,24.4,31.302,32.191,26.0,northeast
2023,35.9985,-75.383833,202304034100050099,2023-09-21,24.33,24.31,30.741,32.018,24.0,northeast
2023,36.126167,-75.1435,202304016100030100,2023-09-21,24.24,23.86,32.162,32.805,36.0,northeast
2023,36.266167,-75.661,202304034100020101,2023-09-21,23.86,24.1,30.159,31.553,23.0,northeast
2023,36.393667,-75.674667,202304034100040102,2023-09-21,23.7,23.7,30.13,31.84,22.0,northeast
2023,36.576333,-75.659833,202304033800010103,2023-09-21,24.05,23.76,31.092,31.716,23.0,northeast
2023,37.4105,-75.474333,202304033500010104,2023-09-21,24.22,24.19,31.885,31.897,24.0,northeast
2023,37.446167,-75.407,202304033500020105,2023-09-21,24.24,24.17,31.91,31.899,25.0,northeast
2023,37.521,-75.396833,202304033500030106,2023-09-21,24.12,24.03,31.86,31.858,23.0,northeast
2023,37.708667,-75.251333,202304033200010107,2023-09-21,23.86,23.85,31.789,31.787,24.0,northeast
2023,37.844667,-75.106333,202304033200030108,2023-09-21,23.4,23.34,31.471,31.467,27.0,northeast
2023,37.915667,-75.079167,202304033200020109,2023-09-22,23.32,23.33,31.466,31.466,23.0,northeast
2023,38.073667,-74.961333,202304032900030110,2023-09-22,23.14,23.15,31.44,31.44,23.0,northeast
2023,38.2275,-74.950833,202304032900010111,2023-09-22,23.07,23.1,30.957,31.094,23.0,northeast
2023,38.416833,-74.85,202304032900020112,2023-09-22,22.91,22.93,31.056,31.07,20.0,northeast
2023,38.559667,-74.878833,202304032600020113,2023-09-24,22.1,22.1,31.021,31.021,22.0,northeast
2023,38.646833,-74.842167,202304032600010114,2023-09-24,21.66,21.32,30.914,30.949,31.0,northeast
2023,38.778333,-74.807833,202304032600030115,2023-09-24,21.57,21.57,30.783,30.783,18.0,northeast
2023,39.0865,-74.353167,202304032300010116,2023-09-24,20.3,20.01,31.774,31.893,28.0,northeast
2023,39.149833,-74.363,202304032300030117,2023-09-24,20.1,20.08,31.529,31.566,23.0,northeast
2023,39.174167,-74.477,202304032300020118,2023-09-25,20.68,20.54,30.518,30.9,22.0,northeast
2023,39.3895,-74.1485,202304032000010119,2023-09-25,20.12,20.05,31.273,31.554,22.0,northeast
2023,39.270167,-74.167667,202304032000020120,2023-09-25,20.0,20.03,31.488,31.644,29.0,northeast
2023,39.275167,-74.047,202304017300010121,2023-09-25,19.93,20.08,31.725,31.898,28.0,northeast
2023,39.304167,-73.8885,202304017300020122,2023-09-25,19.66,19.53,32.174,32.535,39.0,northeast
2023,39.261333,-73.584333,202304017300060123,2023-09-25,19.14,13.56,32.387,32.373,50.0,northeast
2023,39.397167,-73.776667,202304017300050124,2023-09-25,19.89,19.4,32.564,32.659,37.0,northeast
2023,39.461333,-73.975,202304032000040125,2023-09-25,19.43,19.33,32.055,32.108,27.0,northeast
2023,,,202304030800020126,,,,,,,northeast
2023,41.087667,-71.627,202304030200010127,2023-10-05,17.74,16.28,31.537,31.708,38.0,northeast
2023,41.133,-71.517333,202304034500020128,2023-10-05,18.25,16.78,31.102,31.543,30.0,northeast
2023,41.231833,-71.524,202304034500010129,2023-10-06,,,,,40.0,northeast
2023,41.081167,-71.7215,202304030200020130,2023-10-06,,,,,40.0,northeast
2023,40.972333,-71.419333,202304010500050131,2023-10-06,17.23,15.05,31.712,32.075,46.0,northeast
2023,40.932167,-71.279833,202304010500020132,2023-10-06,16.61,13.54,32.017,32.257,56.0,northeast
2023,40.749667,-71.455,202304010600060133,2023-10-06,16.92,12.9,32.096,32.32,65.0,northeast
2023,40.634167,-71.193333,202304010600010134,2023-10-06,17.7,13.12,32.468,32.303,65.0,northeast
2023,40.482333,-71.7,202304010600080135,2023-10-06,17.61,11.74,32.105,32.47,75.0,northeast
2023,40.486833,-72.138667,202304010600040136,2023-10-06,17.54,12.87,32.13,32.408,57.0,northeast
2023,40.535333,-72.0415,202304010600050137,2023-10-06,17.62,13.97,31.949,32.36,59.0,northeast
2023,40.714833,-71.8615,202304010500010138,2023-10-07,17.31,16.59,31.871,32.23,54.0,northeast
2023,40.986667,-71.900833,202304030200030139,2023-10-07,18.34,18.24,30.582,30.68,23.0,northeast
2023,40.9285,-72.069667,202304030500030140,2023-10-07,17.95,17.84,30.962,31.382,27.0,northeast
2023,40.850333,-72.319833,202304030500020141,2023-10-07,18.72,18.12,31.085,31.191,25.0,northeast
2023,40.832667,-72.354833,202304030500010142,2023-10-07,18.49,18.26,31.132,31.2,27.0,northeast
2023,40.780667,-72.517167,202304030800010143,2023-10-07,18.38,17.93,31.322,31.394,28.0,northeast
2023,40.704667,-72.522833,202304010100010144,2023-10-07,18.22,17.18,31.459,31.693,35.0,northeast
2023,40.6035,-72.986,202304030800040145,2023-10-07,18.82,17.6,30.88,31.613,24.0,northeast
2023,40.614833,-73.0155,202304030800030146,2023-10-07,18.84,17.85,31.24,31.499,23.0,northeast
2023,40.476667,-73.714833,202304031400030147,2023-10-08,18.65,18.5,30.841,31.799,26.0,northeast
2023,40.4685,-73.760667,202304031400020148,2023-10-08,18.54,18.43,30.696,31.76,28.0,northeast
2023,40.198833,-73.836833,202304031400010149,2023-10-08,18.46,18.51,31.104,32.209,25.0,northeast
2023,40.197333,-73.591333,202304010100040150,2023-10-08,18.47,18.65,32.009,32.328,38.0,northeast
2023,40.405333,-73.176667,202304010100020151,2023-10-08,18.14,18.1,31.883,31.918,35.0,northeast
2023,40.501,-73.288333,202304031100030152,2023-10-08,18.09,18.18,31.703,31.84,26.0,northeast
2023,40.427667,-73.403167,202304031100010153,2023-10-08,18.18,18.27,31.058,31.788,26.0,northeast
2023,40.390833,-73.498833,202304031100020154,2023-10-08,18.27,18.34,31.441,31.533,26.0,northeast
2023,40.025833,-73.617,202304010100060155,2023-10-08,18.04,17.69,32.102,32.23,33.0,northeast
2023,39.887167,-73.878833,202304031700020156,2023-10-09,18.74,18.91,31.262,31.99,26.0,northeast
2023,39.771333,-73.853667,202304031700030157,2023-10-09,18.67,18.86,31.508,31.826,27.0,northeast
2023,39.647667,-73.9265,202304031700010158,2023-10-09,18.6,18.91,31.33,32.369,27.0,northeast
2023,39.592167,-73.892833,202304032000030159,2023-10-09,18.55,18.98,31.55,32.442,27.0,northeast
2023,39.710333,-73.649,202304017300040160,2023-10-09,18.73,18.84,32.292,32.418,32.0,northeast
2023,39.503167,-73.053,202304010200090161,2023-10-09,18.28,12.14,32.986,32.842,69.0,northeast
2023,39.421333,-72.9945,202304010200020162,2023-10-09,17.83,11.8,32.827,32.801,66.0,northeast
2023,39.405667,-72.759833,202304010200010163,2023-10-09,17.62,10.43,32.82,33.229,79.0,northeast
2023,39.1875,-72.551167,202304010400030164,2023-10-09,19.58,12.95,33.847,35.546,213.0,northeast
2023,39.281167,-72.3305,202304010400020165,2023-10-09,,,,,259.0,northeast
2023,39.3265,-72.423833,202304010300040166,2023-10-10,16.64,13.59,32.485,35.599,144.0,northeast
2023,39.484167,-72.469,202304010300020167,2023-10-10,18.29,13.25,33.236,35.208,118.0,northeast
2023,39.543,-72.439333,202304010400010168,2023-10-10,,,,,190.0,northeast
2023,39.752667,-72.604,202304010200070169,2023-10-10,17.52,11.45,32.436,32.578,74.0,northeast
2023,39.800333,-72.712333,202304010200080170,2023-10-10,17.48,11.75,32.174,32.605,56.0,northeast
2023,39.919167,-73.097333,202304010200050171,2023-10-10,17.63,11.74,32.391,32.638,69.0,northeast
2023,39.974167,-73.060167,202304010100070172,2023-10-10,17.72,15.5,32.512,32.971,51.0,northeast
2023,40.239667,-72.883667,202304010100030173,2023-10-10,17.26,17.36,31.99,33.062,48.0,northeast
2023,40.173,-72.685833,202304010100050174,2023-10-10,17.46,12.55,32.513,32.64,57.0,northeast
2023,40.235667,-72.272,202304010200060175,2023-10-11,17.06,11.93,32.272,32.538,63.0,northeast
2023,39.727333,-71.999667,202304010300010176,2023-10-11,15.56,13.0,32.127,35.512,160.0,northeast
2023,39.876833,-71.808833,202304010300030177,2023-10-11,16.86,13.14,32.446,35.44,160.0,northeast
2023,39.985,-71.815167,202304010200030178,2023-10-11,17.19,11.9,32.551,34.316,95.0,northeast
2023,40.108833,-71.592833,202304010600030179,2023-10-11,15.92,11.58,32.023,34.152,85.0,northeast
2023,39.953167,-71.347167,202304010800010180,2023-10-11,15.74,10.91,32.345,35.364,278.0,northeast
2023,40.195667,-71.091167,202304010700020181,2023-10-11,16.5,12.94,31.992,35.281,127.0,northeast
2023,40.2805,-71.058667,202304010600070182,2023-10-11,16.39,11.06,31.942,34.014,103.0,northeast
2023,40.3805,-70.892833,202304010600020183,2023-10-12,15.7,10.23,32.112,33.376,89.0,northeast
2023,40.176667,-70.984,202304010700030184,2023-10-12,15.72,12.75,32.13,35.151,139.0,northeast
2023,40.010333,-70.8955,202304010800020185,2023-10-12,16.31,10.01,32.497,35.279,271.0,northeast
2023,40.103167,-70.8505,202304010700040186,2023-10-12,15.46,13.05,31.926,35.303,144.0,northeast
2023,39.984333,-70.702667,202304010800030187,2023-10-12,16.42,8.32,32.475,35.147,302.0,northeast
2023,40.068167,-70.607,202304010700010188,2023-10-12,15.37,11.37,31.841,34.9,127.0,northeast
2023,40.0825,-70.4395,202304011100040189,2023-10-12,15.63,11.87,31.806,34.988,166.0,northeast
2023,39.990333,-70.392167,202304011200030190,2023-10-12,15.49,9.75,31.645,35.248,279.0,northeast
2023,40.184667,-70.322167,202304011100010191,2023-10-12,15.4,10.96,31.686,34.415,113.0,northeast
2023,40.257333,-70.144,202304011000070192,2023-10-12,16.48,10.07,32.315,33.515,94.0,northeast
2023,40.287333,-70.006833,202304011000030193,2023-10-12,16.86,10.16,32.806,33.293,90.0,northeast
2023,40.1825,-69.988333,202304011000050194,2023-10-13,15.87,9.95,32.073,33.66,103.0,northeast
2023,40.021167,-70.042833,202304011100020195,2023-10-13,16.64,11.48,32.723,35.137,168.0,northeast
2023,39.916167,-69.827167,202304011200020196,2023-10-13,16.35,6.74,32.678,35.033,327.0,northeast
2023,,,202304011200050197,,,,,,,northeast
2023,39.933667,-69.509333,202304011200040198,2023-10-13,16.72,10.3,32.773,35.159,216.0,northeast
2023,39.998833,-69.306167,202304011100030199,2023-10-13,,,,,122.0,northeast
2023,40.284833,-69.340833,202304011000010200,2023-10-13,15.46,9.76,32.04,33.221,83.0,northeast
2023,40.276167,-69.083167,202304011000060201,2023-10-13,14.98,9.51,31.963,33.295,98.0,northeast
2023,40.290167,-68.620667,202304011300100202,2023-10-14,14.97,9.61,31.966,34.191,107.0,northeast
2023,40.217,-68.500833,202304011500030203,2023-10-14,15.68,9.56,32.123,35.158,265.0,northeast
2023,40.240333,-68.437,202304011400030204,2023-10-14,15.6,11.42,32.043,35.207,161.0,northeast
2023,40.28,-68.220833,202304011500020205,2023-10-14,14.85,10.76,32.069,35.223,189.0,northeast
2023,40.679667,-68.7115,202304011300060206,2023-10-14,14.83,14.13,32.054,32.118,66.0,northeast
2023,40.741833,-68.396833,202304011900010207,2023-10-14,15.01,14.47,32.07,32.108,63.0,northeast
2023,40.718333,-68.102333,202304011300090208,2023-10-14,14.16,11.77,32.175,32.446,78.0,northeast
2023,40.9145,-68.1295,202304011300030209,2023-10-14,14.73,14.21,32.106,32.14,60.0,northeast
2023,41.374,-67.712833,202304011900030210,2023-10-15,16.74,16.78,32.094,32.106,40.0,northeast
2023,41.664167,-68.0245,202304012000030211,2023-10-15,15.41,15.42,31.907,31.911,33.0,northeast
2023,41.861,-67.468667,202304012000060212,2023-10-15,15.17,15.18,31.934,31.941,55.0,northeast
2023,41.764,-67.416,202304011900100213,2023-10-15,15.68,15.7,32.071,32.079,45.0,northeast
2023,41.764333,-67.415833,202304011900080214,2023-10-15,15.68,15.7,32.071,32.079,45.0,northeast
2023,41.6945,-67.1805,202304011900070215,2023-10-15,15.11,14.98,32.136,32.142,55.0,northeast
2023,42.033333,-67.181167,202304012000050216,2023-10-17,14.62,13.38,31.842,32.055,53.0,northeast
2023,42.177333,-67.078833,202304012100030217,2023-10-17,,,,,124.0,northeast
2023,42.185333,-67.067667,202304012200030218,2023-10-17,15.13,8.56,31.723,34.67,163.0,northeast
2023,42.281667,-67.095333,202304012900040219,2023-10-17,13.52,7.88,32.058,34.992,274.0,northeast
2023,42.194333,-66.568,202304012900020220,2023-10-17,13.45,8.63,32.081,34.892,215.0,northeast
2023,42.131,-66.254,202304012100020221,2023-10-17,14.46,8.22,31.461,33.879,112.0,northeast
2023,42.152167,-66.141,202304012200020222,2023-10-17,14.55,8.83,31.221,34.594,211.0,northeast
2023,42.219,-65.740333,202304012900070223,2023-10-18,14.03,8.39,31.382,34.861,229.0,northeast
2023,42.084333,-65.759167,202304012900010224,2023-10-18,15.22,8.19,30.898,34.845,252.0,northeast
2023,42.075167,-65.979167,202304011800020225,2023-10-18,14.51,8.99,31.246,34.781,192.0,northeast
2023,42.031833,-65.987833,202304011700010226,2023-10-18,15.03,8.41,31.062,34.22,119.0,northeast
2023,41.943833,-65.826333,202304011700020227,2023-10-18,15.51,9.03,31.204,34.768,175.0,northeast
2023,41.681167,-65.951333,202304011600020228,2023-10-18,15.58,7.86,31.003,33.992,104.0,northeast
2023,41.687167,-66.1105,202304011600060229,2023-10-18,14.62,7.61,31.274,33.072,97.0,northeast
2023,42.0035,-66.196833,202304011600040230,2023-10-18,14.49,8.58,31.8,32.898,90.0,northeast
2023,41.943833,-66.333333,202304011600030231,2023-10-18,14.43,9.45,31.956,32.688,81.0,northeast
2023,41.760333,-66.7205,202304011600140232,2023-10-19,13.76,13.71,32.025,32.03,65.0,northeast
2023,41.764333,-66.686667,202304011600070233,2023-10-19,13.76,13.71,32.025,32.03,65.0,northeast
2023,41.6605,-66.5205,202304011600050234,2023-10-19,14.29,11.15,31.947,32.355,74.0,northeast
2023,41.445167,-66.388,202304011600010235,2023-10-19,14.67,8.66,31.404,32.8,99.0,northeast
2023,41.246333,-66.2435,202304011800010236,2023-10-19,,,,,298.0,northeast
2023,41.117833,-66.345833,202304011800040237,2023-10-19,15.62,8.64,31.71,34.983,279.0,northeast
2023,41.101667,-66.4525,202304011700030238,2023-10-19,15.57,8.64,31.597,33.009,117.0,northeast
2023,41.206,-66.608833,202304011600090239,2023-10-19,14.85,9.06,31.456,32.889,86.0,northeast
2023,41.390333,-66.674167,202304011600130240,2023-10-19,14.42,11.04,31.794,32.425,83.0,northeast
2023,41.383167,-66.886,202304011600120241,2023-10-20,14.06,12.94,32.053,32.163,72.0,northeast
2023,41.344167,-67.048667,202304011600110242,2023-10-20,14.39,13.76,31.979,32.161,63.0,northeast
2023,41.271667,-67.238833,202304011900060243,2023-10-20,14.31,14.3,32.182,32.181,55.0,northeast
2023,41.157667,-67.446333,202304011900090244,2023-10-20,14.75,14.19,32.162,32.197,53.0,northeast
2023,41.122,-67.575833,202304011900040245,2023-10-20,14.93,14.25,32.154,32.197,57.0,northeast
2023,41.121833,-67.5285,202304011300050246,2023-10-20,14.97,14.29,32.156,32.192,59.0,northeast
2023,41.001667,-67.420167,202304011300040247,2023-10-20,14.4,13.42,31.997,32.243,72.0,northeast
2023,41.019333,-67.344167,202304011300020248,2023-10-20,14.62,13.49,32.072,32.233,71.0,northeast
2023,40.563,-67.189833,202304011400040249,2023-10-20,15.35,10.05,31.389,34.789,157.0,northeast
2023,40.474667,-67.478667,202304011400010250,2023-10-20,14.88,10.12,31.451,34.59,154.0,northeast
2023,42.246333,-70.0705,202304012600030251,2023-10-21,,,,,143.0,northeast
2023,42.4265,-70.133,202304012600020252,2023-10-21,14.22,9.34,31.363,32.369,80.0,northeast
2023,42.379667,-70.472667,202304012600010253,2023-10-22,14.38,9.4,31.096,32.013,87.0,northeast
2023,42.293833,-70.449667,202304012600060254,2023-10-22,14.44,9.69,31.101,32.044,86.0,northeast
2023,42.23,-70.526667,202304036600020255,2023-10-22,14.4,10.44,31.08,32.059,60.0,northeast
2023,42.199833,-70.579167,202304036400020256,2023-10-22,14.61,10.79,31.043,32.058,42.0,northeast
2023,42.1855,-70.562667,202304036500020257,2023-10-22,14.67,12.11,31.017,31.848,44.0,northeast
2023,42.003,-70.347333,202304036100030258,2023-10-23,15.34,10.75,30.886,31.817,52.0,northeast
2023,41.991333,-70.219167,202304036000010259,2023-10-23,15.16,14.36,30.904,31.161,39.0,northeast
2023,41.88,-70.377833,202304036000030260,2023-10-23,15.19,15.17,30.86,30.862,33.0,northeast
2023,41.8405,-70.375167,202304035900010261,2023-10-23,15.35,15.31,30.905,30.905,28.0,northeast
2023,41.398333,-71.321167,202304034500030262,2023-10-23,15.95,15.82,31.388,31.701,33.0,northeast
2023,41.293833,-70.968167,202304010500040263,2023-10-30,15.79,15.75,31.494,31.531,38.0,northeast
2023,41.2715,-70.606667,202304034600030264,2023-10-30,15.52,15.52,31.197,31.202,27.0,northeast
2023,41.145333,-70.420167,202304010900030265,2023-10-30,15.55,15.56,31.357,31.436,37.0,northeast
2023,41.211667,-70.354333,202304010900020266,2023-10-31,15.51,15.6,31.231,31.274,31.0,northeast
2023,41.2355,-70.285667,202304034600020267,2023-10-31,15.02,15.03,31.036,31.075,24.0,northeast
2023,41.053333,-70.119667,202304034600010268,2023-10-31,15.33,15.36,31.184,31.186,24.0,northeast
2023,40.927833,-70.027667,202304034600040269,2023-10-31,15.23,15.24,31.245,31.284,25.0,northeast
2023,40.550167,-70.548,202304011000080270,2023-10-31,14.36,11.53,31.841,32.861,67.0,northeast
2023,,,202304011000100271,,,,,,,northeast
2023,40.598333,-70.365667,202304011000090272,2023-10-31,14.42,13.2,31.77,32.391,60.0,northeast
2023,40.832833,-69.778833,202304010900050273,2023-10-31,14.47,14.49,31.298,31.302,37.0,northeast
2023,40.766,-69.4595,202304010900010274,2023-10-31,13.36,13.29,31.647,31.673,49.0,northeast
2023,40.690833,-69.4335,202304010900040275,2023-11-01,13.42,13.4,31.588,31.66,48.0,northeast
2023,40.8415,-69.242333,202304011000020276,2023-11-01,13.41,12.82,31.585,31.755,58.0,northeast
2023,40.892833,-68.963667,202304011000040277,2023-11-01,14.24,14.25,32.027,32.035,73.0,northeast
2023,41.1255,-69.3665,202304012500030278,2023-11-02,12.05,12.06,31.987,31.998,48.0,northeast
2023,41.0455,-68.4375,202304011900050279,2023-11-02,14.96,14.97,31.975,31.97,46.0,northeast
2023,41.131,-68.456667,202304011900020280,2023-11-02,15.3,15.21,32.009,31.996,56.0,northeast
2023,41.289167,-68.764333,202304012300040281,2023-11-02,12.29,8.36,31.935,32.651,91.0,northeast
2023,41.430833,-68.755,202304012400030282,2023-11-02,13.02,7.22,31.809,32.942,135.0,northeast
2023,41.407833,-68.422333,202304012300060283,2023-11-02,13.31,10.6,32.002,32.279,66.0,northeast
2023,41.460833,-68.367833,202304012300030284,2023-11-02,14.15,12.3,31.968,32.116,58.0,northeast
2023,41.332167,-68.1955,202304012000040285,2023-11-03,15.24,15.26,32.03,32.032,50.0,northeast
2023,41.532,-68.388833,202304012000020286,2023-11-03,13.01,12.1,32.012,32.114,50.0,northeast
2023,41.661333,-68.415333,202304012000010287,2023-11-03,13.34,12.0,31.99,32.15,28.0,northeast
